"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TMAX","TMIN","WDMV"
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-20","0.06","0.0","54","48",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-21","0.00","0.0","65","43",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-22","0.00","0.0","82","44",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-23","0.00","0.0","83","51",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-24","0.00","0.0","84","69",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-25","0.04","0.0","83","68",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-26","0.00","0.0","83","63",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-27","0.00","0.0","84","64",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-28","0.00","0.0","81","63",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-29","0.00","0.0","74","55",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-30","0.00","0.0","67","55",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-01","0.04","0.0","68","56",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-02","0.04","0.0","66","55",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-03","0.00","0.0","75","52",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-04","0.00","0.0","77","52",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-05","0.00","0.0","79","41",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-06","0.00","0.0","64","43",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-07","0.00","0.0","64","43",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-08","0.00","0.0","74","46",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-09","0.00","0.0","74","42",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-10","0.00","0.0","71","47",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-11","0.02","0.0","71","53",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-12","0.00","0.0","73","39",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-13","0.00","0.0","42","38",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-12-14","0.00","0.0","45","39",
